LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-120.452051,38.1394651,147,THREE FINGERED JACK,,,,,,,da735abf555c23cc
-120.4518819,38.1395813,146,THREE FINGERED JACK,,,,,,,dfdb6f4a794fec07
-120.4531325,38.1383547,156,THREE FINGERED JACK,,,,,,,50b49e293e10832e
-120.4529997,38.1384557,157,THREE FINGERED JACK,,,,,,,86f8c114be5e0827
-120.4526736,38.1386406,159,THREE FINGERED JACK,,,,,,,7a095f6196e152e8
-120.4523472,38.1388747,161,THREE FINGERED JACK,,,,,,,981dc85784b7713a
-120.4520332,38.1390768,163,THREE FINGERED JACK,,,,,,,c1456deb626b31e5
-120.4521757,38.1389872,162,THREE FINGERED JACK,,,,,,,6e2ef5c9f25557d8
-120.4518544,38.1391835,164,THREE FINGERED JACK,,,,,,,3b6551736932fced
-120.4516926,38.139275,165,THREE FINGERED JACK,,,,,,,b5c26f3a7bb4784b
-120.4513666,38.1392357,166,SHEET IRON JACK,,,,,,,b744094ac03b0f62
-120.4515865,38.1390737,167,SHEET IRON JACK,,,,,,,deb6cedeb00d86cf
-120.4522529,38.1386378,171,SHEET IRON JACK,,,,,,,9803b7c7506a0824
-120.4523737,38.1385406,172,SHEET IRON JACK,,,,,,,6f80cc071db01cbc
-120.4525572,38.1384396,173,SHEET IRON JACK,,,,,,,0c40f3d0a2b6620e
-120.45288,38.1382299,175,SHEET IRON JACK,,,,,,,4fa3cd2948f54742
-120.4530274,38.1381251,176,SHEET IRON JACK,,,,,,,00d21a1e643bf5a6
-120.4532061,38.1380012,177,SHEET IRON JACK,,,,,,,8c0dc97f008920e7
-120.4533414,38.1378926,178,SHEET IRON JACK,,,,,,,f52e3f1a19fd38dd
-120.4529262,38.1377875,179,SHEET IRON JACK,,,,,,,2f4eb619d924759c
-120.4527426,38.137898,180,SHEET IRON JACK,,,,,,,d4cf77904e7f01b7
-120.4525759,38.1379971,181,SHEET IRON JACK,,,,,,,06d5e647970afab3
-120.4524189,38.1381096,182,SHEET IRON JACK,,,,,,,e2f4ce039443b2fd
-120.4519153,38.138414,185,SHEET IRON JACK,,,,,,,e4c58e24ec1f424a
-120.4517655,38.1384998,186,SHEET IRON JACK,,,,,,,fa32878ff950eea5
-120.4516133,38.1386313,187,SHEET IRON JACK,,,,,,,fc12ff0513cc4968
-120.4514587,38.1387266,188,SHEET IRON JACK,,,,,,,985b35c494f64f56
-120.4512945,38.1388276,189,SHEET IRON JACK,,,,,,,b62da9f208d52e9d
-120.4511229,38.1389477,190,SHEET IRON JACK,,,,,,,d28d79dc8cba75e7
-120.4509708,38.139041,191,SHEET IRON JACK,,,,,,,b53114768c5f567f
-120.4524417,38.1377964,203,DUTCH KATE,,,,,,,ab137433c4301a9d
-120.4520214,38.1380822,200,DUTCH KATE,,,,,,,9b9bd9ba87aa9f33
-120.452333,38.1378917,202,DUTCH KATE,,,,,,,0bb6317c9c8a22a5
-120.4518065,38.138187,199,DUTCH KATE,,,,,,,6a816a95bf933d27
-120.451676,38.1382709,198,DUTCH KATE,,,,,,,f6f793fed1d76bf3
-120.4515311,38.1383929,197,DUTCH KATE,,,,,,,c87d9a3032164e87
-120.4513427,38.1384882,196,DUTCH KATE,,,,,,,986f37502feb9c6e
-120.4511857,38.1385892,195,DUTCH KATE,,,,,,,9a4f4e30b9f99388
-120.4510407,38.1386845,194,DUTCH KATE,,,,,,,cbf729035531cb4c
-120.450874,38.1387969,193,DUTCH KATE,,,,,,,613343694c76721a
-120.4506929,38.1389475,192,DUTCH KATE,,,,,,,3a32b3071aacca18
-120.4521005,38.1376487,220,DUTCH KATE,,,,,,,7408266407109b92
-120.4517481,38.1378743,219,DUTCH KATE,,,,,,,246513cdee17f239
-120.4517644,38.1374784,207,BLACK BART,,,,,,,8f6a0ed92661ee63
-120.4515784,38.1376499,208,BLACK BART,,,,,,,42a47e302712fe56
-120.451238,38.1375545,209,BLACK BART,,,,,,,d7739c1eda0ac895
-120.4514747,38.1374039,210,BLACK BART,,,,,,,2a0b76d3ad3eeb1d
-120.4512961,38.1373504,211,BLACK BART,,,,,,,14888cde1b6cd3f1
-120.4510667,38.1373484,212,BLACK BART,,,,,,,af84fc99dabf8faf
-120.4509362,38.1374971,213,BLACK BART,,,,,,,27bb99a72f745842
-120.4509868,38.1376936,214,BLACK BART,,,,,,,f65654d6c82dd7ea
-120.451292,38.1379592,216,BLACK BART,,,,,,,a93e3d01f390a53a
-120.4547531,38.1382386,113,BLACK BART,,,,,,,a3de0f9af739e5c0
-120.4548426,38.1380288,114,BLACK BART,,,,,,,df10ec4640a5cfd4
-120.4546447,38.1379296,115,BLACK BART,,,,,,,ce920c0b8846db66
-120.4544129,38.1378628,116,BLACK BART,,,,,,,669fd93eab2c73b0
-120.4541763,38.1378131,117,BLACK BART,,,,,,,07e874588adc0689
-120.4539953,38.1377768,118,BLACK BART,,,,,,,d70a261e9e95fc9a
-120.4537949,38.1377157,119,BLACK BART,,,,,,,f868a2ef2581dadc
-120.4535969,38.1376679,120,BLACK BART,,,,,,,f74373a7283d8a55
-120.4534086,38.1376049,121,BLACK BART,,,,,,,4c41eed87d9bd9a0
-120.4531769,38.1375533,122,BLACK BART,,,,,,,1b7d3b828a14a3fe
-120.452991,38.1375037,123,BLACK BART,,,,,,,d9e351bbb121cd9a
-120.4527496,38.1374292,124,BLACK BART,,,,,,,42ed7bd42f6eca50
-120.4525564,38.1373929,125,BLACK BART,,,,,,,47e172d0612ea0ad
-120.4523488,38.1373299,126,BLACK BART,,,,,,,03775526cb2fb454
-120.4521316,38.1372821,127,BLACK BART,,,,,,,68dfada39085be1d
-120.4519433,38.1372363,128,BLACK BART,,,,,,,2b7d478163b4cbf4
-120.451755,38.137179,129,BLACK BART,,,,,,,56df3e70db0074fd
-120.4515232,38.1371179,130,BLACK BART,,,,,,,1db7f855da6a318e
-120.4513349,38.1370644,131,BLACK BART,,,,,,,5f69b77341c6238d
-120.4511297,38.1370357,132,BLACK BART,,,,,,,ed51a28530055096
-120.4509196,38.1370661,133,BLACK BART,,,,,,,f88eeb2a7be14f99
-120.4507505,38.1371996,134,BLACK BART,,,,,,,7a6ced5dc7217d84
-120.450579,38.137352,135,BLACK BART,,,,,,,ea2d626aa166bd8f
-120.4507995,38.1379316,223,BLACK BART,,,,,,,6cc3591ea74c42f3
-120.4506209,38.1377541,222,BLACK BART,,,,,,,b59da807cfc65c09
-120.4503771,38.1376415,221,RATTLESNAKE DICK,,,,,,,ae8122bb50801889
-120.450184,38.1375995,234,RATTLESNAKE DICK,,,,,,,a03ceb37eca0fb06
-120.449957,38.1375517,233,RATTLESNAKE DICK,,,,,,,4549c87650c644ce
-120.4498,38.1377462,232,RATTLESNAKE DICK,,,,,,,6b02a7185c8175e6
-120.449981,38.1378035,231,RATTLESNAKE DICK,,,,,,,48e35337697a0d05
-120.4501765,38.1378779,230,RATTLESNAKE DICK,,,,,,,b46f343f3f736f19
-120.4503117,38.1379485,229,RATTLESNAKE DICK,,,,,,,1fc305f2782e43c1
-120.4504903,38.1380745,228,RATTLESNAKE DICK,,,,,,,2a5b43d222812086
-120.4505989,38.1381851,227,RATTLESNAKE DICK,,,,,,,8e3de9482e4419fc
-120.4507678,38.1383244,226,RATTLESNAKE DICK,,,,,,,dc1fca033c6ae6cb
-120.451019,38.1381758,224,DUTCH KATE,,,,,,,17735a3204651f37
-120.4509126,38.1383988,225,DUTCH KATE,,,,,,,c60719d403db1584
-120.4506203,38.1386085,240,DUTCH KATE,,,,,,,ad649d166760539b
-120.4505093,38.1384921,239,RATTLESNAKE DICK,,,,,,,0d5c499253748161
-120.4503501,38.1383891,238,RATTLESNAKE DICK,,,,,,,46a73a99f71252cf
-120.450239,38.1382879,237,RATTLESNAKE DICK,,,,,,,e69e07bffe0b186e
-120.4500943,38.1381754,236,RATTLESNAKE DICK,,,,,,,0780ef6b21ef3b22
-120.4498722,38.1380895,235,RATTLESNAKE DICK,,,,,,,0d48cf2159961580
-120.4503625,38.1387671,241,THREE FINGERED JACK,,,,,,,71110b89e4d10862
-120.4502297,38.1386927,242,THREE FINGERED JACK,,,,,,,7d528029ea823c57
-120.4501332,38.1385897,243,THREE FINGERED JACK,,,,,,,3ec152fcb2c6ee5e
-120.4500488,38.1384657,244,THREE FINGERED JACK,,,,,,,03f21c804721c864
-120.4498822,38.1383893,245,THREE FINGERED JACK,,,,,,,54278f0812b3ba85
-120.4496912,38.1387325,246,THREE FINGERED JACK,,,,,,,ca8182fba4e82319
-120.4498409,38.1388299,247,THREE FINGERED JACK,,,,,,,9136c15b7b24206d
-120.4500623,38.1389477,248,DUTCH KATE,,,,,,,46104148c263be33
-120.4499126,38.1390754,249,DUTCH KATE,,,,,,,2928cbf120a6702c
-120.4497966,38.139165,250,DUTCH KATE,,,,,,,b95b4a751570b98a
-120.4497772,38.1393404,251,DUTCH KATE,,,,,,,d4cf72d3e627ca63
-120.4501755,38.1394188,252,DUTCH KATE,,,,,,,f3e7e30e0855f815
-120.4503011,38.1393368,253,DUTCH KATE,,,,,,,32ffc9d960a496fe
-120.4503887,38.1391943,254,THREE FINGERED JACK,,,,,,,091c31bc0db0af97
-120.4506712,38.1393079,255,SHEET IRON JACK,,,,,,,035cb89f7d5dac89
-120.4505798,38.1394184,256,SHEET IRON JACK,,,,,,,7bedd9cddb994549
-120.450462,38.1395657,257,SHEET IRON JACK,,,,,,,cccabccee5110b1d
-120.4503642,38.1396615,258,SHEET IRON JACK,,,,,,,8e446c2428d08d08
-120.4507226,38.1398018,277,SHEET IRON JACK,,,,,,,5877149427545761
-120.4508459,38.1396888,278,SHEET IRON JACK,,,,,,,02972b48af888192
-120.4509437,38.139553,279,SHEET IRON JACK,,,,,,,39ad8d8046e61a04
-120.4510543,38.1394272,280,SHEET IRON JACK,,,,,,,891dbb28bdfc5f93
-120.4512505,38.1395394,281,THREE FINGERED JACK,,,,,,,ec87ded3bafb9d58
-120.4511227,38.1397862,282,JOAQUIN MURIETA,,,,,,,7ec0513a88fde8ae
-120.4525715,38.1397838,112,JOAQUIN MURIETA,,,,,,,a1bf845a00d76b9c
-120.4510057,38.1398964,283,JOAQUIN MURIETA,,,,,,,f38c47ac917ec665
-120.4501565,38.1399206,259,MOUNTAIN JIM,,,,,,,f1c3f61faf216711
-120.4500386,38.1398183,260,MOUNTAIN JIM,,,,,,,01eba6353c16a45c
-120.4498842,38.1396971,261,MOUNTAIN JIM,,,,,,,7e639d7a04bb7f3c
-120.4497141,38.139617,262,MOUNTAIN JIM,,,,,,,ad30aef8969ae29b
-120.4494844,38.1396656,263,MOUNTAIN JIM,,,,,,,eb5047c63eb7723c
-120.4494175,38.139809,264,MOUNTAIN JIM,,,,,,,69ff440bda29d584
-120.4494549,38.1399632,265,MOUNTAIN JIM,,,,,,,88b46abf57a21e8e
-120.4496553,38.1400111,266,MOUNTAIN JIM,,,,,,,10add32c8da52d75
-120.4498244,38.1400829,267,MOUNTAIN JIM,,,,,,,3e9cace39683d229
-120.4499663,38.1401563,268,MOUNTAIN JIM,,,,,,,f1a1b3d8b17a9da2
-120.4501093,38.1402537,269,MOUNTAIN JIM,,,,,,,1b4f88dc6dd15410
-120.4502334,38.1403461,270,MOUNTAIN JIM,,,,,,,729a6d39bdc167ab
-120.4503514,38.1404261,271,MOUNTAIN JIM,,,,,,,3f435f452894df97
-120.4504692,38.1405391,272,MOUNTAIN JIM,,,,,,,ca036169720f0d19
-120.4507061,38.1407428,273,MOUNTAIN JIM,,,,,,,e3d830385f7f9ce4
-120.4508078,38.1402223,274,MOUNTAIN JIM,,,,,,,7456ff5508eb0b86
-120.4504675,38.1400638,276,MOUNTAIN JIM,,,,,,,a5c2a55d541a5f1f
-120.4506654,38.1401268,275,MOUNTAIN JIM,,,,,,,cfcdf3fb832b483c
-120.6459015,37.9708151,980,RANCH RD,,,,,,,8dd3d933506546fe
-120.280443,38.2839656,914,YUROC DR,,,,,,,9c239ffa0fd5d689
-120.2809001,38.2837201,966,YUROC DR,,,,,,,1ca088e915d654c5
-120.8123822,38.2361252,3020,HILLWOOD RD,,,,,,,e8da4ab62b8f81fa
-120.8125175,38.2371661,3094,HILLWOOD RD,,,,,,,0a9ae429183c0c6e
-120.8152752,38.2393007,3132,HILLWOOD RD,,,,,,,2033ac05c09c5ef5
-120.8128144,38.2377885,3116,HILLWOOD RD,,,,,,,754a84c2802c2719
-120.8151011,38.2376904,3075,HILLWOOD RD,,,,,,,0f4a2bd31e490010
-120.8154875,38.236281,3061,HILLWOOD RD,,,,,,,5ad2523636df6f25
-120.8156212,38.2354801,3017,HILLWOOD RD,,,,,,,c3ab3917acbf8773
-120.811451,38.2348429,2933,PALOMA RD,,,,,,,3b819951aab1824a
-120.3641107,38.1875443,5537,CAMPFIRE CT,,,,,,,958c801b64ff73bd
-120.3644127,38.1866749,5569,CAMPFIRE CT,,,,,,,c4a0dd791e1fd067
-120.3649662,38.1868997,5586,CAMPFIRE CT,,,,,,,e8d3dcc8e1206dc4
-120.3646682,38.1871532,5554,CAMPFIRE CT,,,,,,,288234ffaa035ac2
-120.9233609,38.1361596,7894,WARREN RD,,,,,,,318caf2d77317e1a
-120.9274755,38.1382781,7634,ADAMS RD,,,,,,,12a2b6a9c5f2e004
-120.7093588,38.3005383,8320,HWY 49,,,,,,,828839db5f288a38
-120.2745023,38.2945401,3018,BLACK BART BL,,,,,,,821945588e9dbdcb
-120.6751513,38.189976,504,ANGELS RD,APT A,,,,,,e3253661db65c648
-120.6751876,38.190016,504,ANGELS RD,APT B,,,,,,ec5c3970e99aab58
-120.6752527,38.1899187,504,ANGELS RD,APT D,,,,,,11a5f8f13c63cbe1
-120.6752914,38.1899606,504,ANGELS RD,APT C,,,,,,1c928b577dd1eecd
-120.6752135,38.189966,504,ANGELS RD,,,,,,,14d464b42987f68d
-120.6752089,38.1898005,514,ANGELS RD,,,,,,,823fa63f651087f0
-120.675279,38.1898233,514,ANGELS RD,APT 4,,,,,,9f74b3a0e92f4eac
-120.6752765,38.189789,514,ANGELS RD,APT 3,,,,,,7d32561637210110
-120.6751268,38.1898254,514,ANGELS RD,APT 1,,,,,,8f9864f5b036e4cd
-120.6751243,38.1897854,514,ANGELS RD,APT 2,,,,,,aae0b4332c1bf0db
-120.6742056,38.1906143,441,E SAINT CHARLES ST,,,,,,,850657ea6973b0b1
-120.6743699,38.1904982,441,E SAINT CHARLES ST,SP 1,,,,,,80674772d3d2dded
-120.6743505,38.1904601,441,E SAINT CHARLES ST,SP 2,,,,,,4c188261fbe010b3
-120.6744906,38.1904446,441,E SAINT CHARLES ST,SP 3,,,,,,9fc7a662e1641258
-120.6744663,38.1904065,441,E SAINT CHARLES ST,SP 4,,,,,,953688a420632dcd
-120.6744111,38.1905592,441,E SAINT CHARLES ST,SP 7,,,,,,972551af413810c7
-120.6745246,38.1905132,441,E SAINT CHARLES ST,SP 5,,,,,,81f9d332a9b0291d
-120.6744305,38.1905935,441,E SAINT CHARLES ST,SP 8,,,,,,7a2bf344eed549bb
-120.6745464,38.1905532,441,E SAINT CHARLES ST,SP 6,,,,,,104f75ec0a24307d
-120.6744814,38.1906716,441,E SAINT CHARLES ST,SP 11,,,,,,2b8c46466946700c
-120.6744645,38.1906411,441,E SAINT CHARLES ST,SP 12,,,,,,64163fa5e9ee4e49
-120.6745707,38.1905894,441,E SAINT CHARLES ST,SP 10,,,,,,17f9ba9e1c97040e
-120.6745925,38.1906294,441,E SAINT CHARLES ST,SP 9,,,,,,4bc02dc3027678b7
-120.6745227,38.1907249,441,E SAINT CHARLES ST,SP 13,,,,,,20ac28edb71f06ad
-120.6745469,38.1907592,441,E SAINT CHARLES ST,SP 14,,,,,,fffafaa2ff90f4e5
-120.6746264,38.1906771,441,E SAINT CHARLES ST,SP 15,,,,,,bb27a96bf3079a1b
-120.6746458,38.1907095,441,E SAINT CHARLES ST,SP 16,,,,,,be61b88a37c735ef
-120.6743295,38.190771,441,E SAINT CHARLES ST,SP 20,,,,,,68a2367e0c99beb3
-120.6743513,38.1908091,441,E SAINT CHARLES ST,SP 19,,,,,,580270d9a1f601c3
-120.6742306,38.1908417,441,E SAINT CHARLES ST,SP 17,,,,,,a8e509a37312cfee
-120.6742136,38.1908054,441,E SAINT CHARLES ST,SP 18,,,,,,d5852279e8b0bf61
-120.6743852,38.1908548,441,E SAINT CHARLES ST,SP 23,,,,,,18ce1b9c980ee07a
-120.6744071,38.1908948,441,E SAINT CHARLES ST,SP 24,,,,,,572d70e3c5de99cd
-120.674296,38.1909407,441,E SAINT CHARLES ST,SP 22,,,,,,073ca9933599e404
-120.6742766,38.1909102,441,E SAINT CHARLES ST,SP 21,,,,,,24a0c72418cb2e81
-120.6739814,38.1907352,441,E SAINT CHARLES ST,SP 31,,,,,,4572a2b091bdb554
-120.6740033,38.1907752,441,E SAINT CHARLES ST,SP 32,,,,,,aafa7353427873eb
-120.6738873,38.190785,441,E SAINT CHARLES ST,SP 29,,,,,,65b1af9fc6895627
-120.6739091,38.1908192,441,E SAINT CHARLES ST,SP 30,,,,,,524885923796d082
-120.6739475,38.1906914,441,E SAINT CHARLES ST,SP 27,,,,,,5e113df51d9b072c
-120.6738534,38.1907373,441,E SAINT CHARLES ST,SP 25,,,,,,2449f0c34c2c7389
-120.6739305,38.1906609,441,E SAINT CHARLES ST,SP 28,,,,,,318ee7ba8f4c25c6
-120.6738267,38.1907011,441,E SAINT CHARLES ST,SP 26,,,,,,8ee7ba9411b8818d
-120.6738941,38.1906,441,E SAINT CHARLES ST,SP 40,,,,,,d3c7f334f81def25
-120.6737903,38.1906516,441,E SAINT CHARLES ST,SP 38,,,,,,e8b93d533fe0dc6f
-120.6738723,38.1905695,441,E SAINT CHARLES ST,SP 39,,,,,,c4736e89da5af29c
-120.6737661,38.1906154,441,E SAINT CHARLES ST,SP 37,,,,,,5edd012df66b7439
-120.6738263,38.1905104,441,E SAINT CHARLES ST,SP 35,,,,,,d7b42efdb14fe220
-120.6737225,38.1905678,441,E SAINT CHARLES ST,SP 33,,,,,,f4b355cfcae752ff
-120.6736982,38.1905221,441,E SAINT CHARLES ST,SP 34,,,,,,a161fe6bc6673036
-120.6737948,38.1904742,441,E SAINT CHARLES ST,SP 36,,,,,,35a20edefb2eb352
-120.6741304,38.1903651,441,E SAINT CHARLES ST,SP 46,,,,,,8c5968062c917729
-120.6740794,38.1902793,441,E SAINT CHARLES ST,SP 48,,,,,,22fa32dc9b778fd8
-120.6740845,38.1903823,441,E SAINT CHARLES ST,SP 45,,,,,,1e7dda6bdbb34c1a
-120.6740311,38.1902965,441,E SAINT CHARLES ST,SP 47,,,,,,6190db8729e4eecf
-120.6740073,38.1904186,441,E SAINT CHARLES ST,SP 43,,,,,,8c11f4a7246eae5e
-120.6739587,38.1903348,441,E SAINT CHARLES ST,SP 41,,,,,,3f127a8af8819373
-120.673959,38.1904321,441,E SAINT CHARLES ST,SP 44,,,,,,7304d66cc129ecef
-120.6739056,38.1903539,441,E SAINT CHARLES ST,SP 42,,,,,,0d44110f27d43317
-120.6780326,38.1953032,125,E SAINT CHARLES ST,SP 2,,,,,,061550bff5c96566
-120.672376,38.1959343,547,LEWIS AV,APT 1,,,,,,3a085569e8b8489c
-120.6724758,38.1958755,547,LEWIS AV,APT 2,,,,,,b4047ff3edebb8de
-120.6725245,38.1958876,547,LEWIS AV,APT 5,,,,,,063586611802f079
-120.6724221,38.1959342,547,LEWIS AV,APT 4,,,,,,765fcde230f8d7e5
-120.6725501,38.1958451,547,LEWIS AV,APT 3,,,,,,6f647623e7bc67b7
-120.6726039,38.1958652,547,LEWIS AV,APT 6,,,,,,13d3cd3d23f3105e
-120.6723816,38.1961386,547,LEWIS AV,APT 7,,,,,,6a85e8434c391ad9
-120.672443,38.196098,547,LEWIS AV,APT 11,,,,,,e7c1739d527a35ba
-120.6726863,38.196035,547,LEWIS AV,APT 14,,,,,,c5bc88934acca765
-120.6726402,38.1960249,547,LEWIS AV,APT 10,,,,,,52f17f635f622495
-120.6726454,38.1960715,547,LEWIS AV,APT 13,,,,,,086e163ac92b9bdf
-120.6725382,38.1962739,547,LEWIS AV,APT 15,,,,,,f020c224611c617b
-120.672638,38.196207,547,LEWIS AV,APT 16,,,,,,6c391216bf248c49
-120.6726893,38.196219,547,LEWIS AV,APT 18,,,,,,1ea05e51e3ad7288
-120.672633,38.1962474,547,LEWIS AV,APT 17,,,,,,2f90e247b004c826
-120.6724025,38.1963368,547,LEWIS AV,APT 19,,,,,,1df6e1fcefa6f12d
-120.6724692,38.1963448,547,LEWIS AV,APT 20,,,,,,0fb4a58104b6eaf6
-120.6725128,38.196375,547,LEWIS AV,APT 22,,,,,,9deb3e482aba2178
-120.6723489,38.1963935,547,LEWIS AV,APT 21,,,,,,5083fa822b58e83f
-120.6722929,38.1965715,547,LEWIS AV,APT 30,,,,,,07f9ab6962148d5a
-120.6722364,38.1965433,547,LEWIS AV,APT 26,,,,,,046d150aa59585d5
-120.6722084,38.1965899,547,LEWIS AV,APT 25,,,,,,4e9cc2f980137ca4
-120.6722545,38.196604,547,LEWIS AV,APT 29,,,,,,63c33dc9736319fc
-120.6721238,38.1966183,547,LEWIS AV,APT 24,,,,,,c49ffb10d14014d5
-120.67217,38.1966445,547,LEWIS AV,APT 28,,,,,,1c513ee06c8f7554
-120.6720493,38.1965213,547,LEWIS AV,APT 23,,,,,,14c34b9f10f1a419
-120.672075,38.1965719,547,LEWIS AV,APT 27,,,,,,7cb106702e2a0c94
-120.6720975,38.196315,547,LEWIS AV,,,,,,,bc92a3392ddb23f3
-120.6725055,38.1960681,547,LEWIS AV,APT 12,,,,,,4e44da50a1de3680
-120.6725468,38.1960632,547,LEWIS AV,APT 8,,,,,,dfcbad224af60b95
-120.6726034,38.1960134,547,LEWIS AV,APT 9,,,,,,3837ae0b92cb9430
-120.6769852,38.1918,342,E SAINT CHARLES ST,SP 27,,,,,,d227231a4ebb15d7
-120.6769428,38.1917524,342,E SAINT CHARLES ST,SP 23,,,,,,9c9b1e8d058f0d57
-120.676934,38.1918525,342,E SAINT CHARLES ST,SP 26,,,,,,cd37444999075f62
-120.6768495,38.1919074,342,E SAINT CHARLES ST,SP 25,,,,,,000f581ca4033de6
-120.6767892,38.1919504,342,E SAINT CHARLES ST,SP 24,,,,,,c96f9f465f678adc
-120.6768795,38.1918001,342,E SAINT CHARLES ST,SP 22,,,,,,a3c090df5098e80d
-120.6767589,38.191898,342,E SAINT CHARLES ST,SP 20,,,,,,0b812d65fd3fb075
-120.6768162,38.1918598,342,E SAINT CHARLES ST,SP 21,,,,,,9f9f24cde7dfed59
-120.6770344,38.192167,342,E SAINT CHARLES ST,SP 15,,,,,,038f94efbd0b3e7b
-120.6770887,38.1921192,342,E SAINT CHARLES ST,SP 14,,,,,,55c1b1ddc42c21af
-120.6771278,38.1920715,342,E SAINT CHARLES ST,SP 12,,,,,,47dabac864592401
-120.677173,38.1920166,342,E SAINT CHARLES ST,SP 11,,,,,,2dfab9f3e2699100
-120.6770828,38.1922074,342,E SAINT CHARLES ST,SP 20,,,,,,97fda11e9245375d
-120.6771371,38.1921525,342,E SAINT CHARLES ST,SP 18,,,,,,047c340f7ae0cd0a
-120.6771883,38.1921,342,E SAINT CHARLES ST,SP 17,,,,,,7b84b5d4bb9f4cd6
-120.6772395,38.192038,342,E SAINT CHARLES ST,SP 16,,,,,,54da945873aab88b
-120.6774998,38.1922783,342,E SAINT CHARLES ST,SP 1,,,,,,dc0cfde483910c3c
-120.6775784,38.1923116,342,E SAINT CHARLES ST,SP 6,,,,,,67d50e22ec2fd132
-120.6774781,38.1923304,342,E SAINT CHARLES ST,SP 2,,,,,,3c79bf2cc5d143e8
-120.677427,38.1924044,342,E SAINT CHARLES ST,SP 3,,,,,,06843eb33448f1e2
-120.6773999,38.1924712,342,E SAINT CHARLES ST,SP 4,,,,,,b4657ef6f81f2420
-120.6773759,38.1925213,342,E SAINT CHARLES ST,SP 5,,,,,,565e09f91529a5b3
-120.6774363,38.1925403,342,E SAINT CHARLES ST,SP 10,,,,,,a1a25f9668a4d2c5
-120.6774725,38.1924925,342,E SAINT CHARLES ST,SP 9,,,,,,cca426e0a271522e
-120.6774965,38.1924353,342,E SAINT CHARLES ST,SP 8,,,,,,8b5231d5939da641
-120.6775507,38.1923732,342,E SAINT CHARLES ST,SP 7,,,,,,6c0e35e524603f63
-120.6883665,38.1963156,460,RUSSELL RD,,,,,,,b039f998cfc4919c
-120.6886944,38.1959985,460,RUSSELL RD,SP 4,,,,,,1ff92d9369d26f03
-120.688593,38.1960292,460,RUSSELL RD,SP 2,,,,,,303632d3b37d144b
-120.688651,38.1960615,460,RUSSELL RD,SP 3,,,,,,052e90feb633808b
-120.6886514,38.1962064,460,RUSSELL RD,SP 8,,,,,,0c41c48f98a6e922
-120.6886202,38.1962961,460,RUSSELL RD,SP 6,,,,,,65f01a4204edd081
-120.6886782,38.1962808,460,RUSSELL RD,SP 7,,,,,,fa067fa899454ae4
-120.6886397,38.1963704,460,RUSSELL RD,SP 9,,,,,,c04b3634f644c487
-120.6887025,38.196357,460,RUSSELL RD,SP 12,,,,,,45bf4ddda7cf180b
-120.6886641,38.1964467,460,RUSSELL RD,SP 10,,,,,,522d332ba7304ced
-120.6887269,38.1964313,460,RUSSELL RD,SP 11,,,,,,f53d3fbec2c87f94
-120.6886933,38.196521,460,RUSSELL RD,SP 13,,,,,,d01297b76c192501
-120.6887128,38.1966011,460,RUSSELL RD,SP 14,,,,,,1fb7fc3ffd252b8d
-120.6887561,38.196519,460,RUSSELL RD,SP 16,,,,,,0c8f68dc87856c2b
-120.6887756,38.1965895,460,RUSSELL RD,SP 15,,,,,,2d29f9ce1d3513cd
-120.688591,38.1962122,460,RUSSELL RD,SP 5,,,,,,f4d141ef4cfbc886
-120.6886387,38.1959719,460,RUSSELL RD,SP 1,,,,,,63dfe89c0196949d
-120.6881506,38.1963992,422,RUSSELL RD,,,,,,,7ad72289c2a234c3
-120.6881358,38.1965303,422,RUSSELL RD,,,,,,,2bc3349f9b3b22f6
-120.6881182,38.1967258,422,RUSSELL RD,,,,,,,8020355ce412750a
-120.6881065,38.1968736,422,RUSSELL RD,,,,,,,5506251b5311de92
-120.6774862,38.2006479,320,GOLD STRIKE RD,,,,,,,f094af792fbf918e
-120.677169,38.2006412,320,GOLD STRIKE RD,UNIT 3,,,,,,43ce9a5fafb1d86b
-120.6772413,38.2005768,320,GOLD STRIKE RD,UNIT 2,,,,,,bcd6fd71782e2c81
-120.6772475,38.2006435,320,GOLD STRIKE RD,UNIT 1,,,,,,08750f6f323c1a8d
-120.6771628,38.2005769,320,GOLD STRIKE RD,UNIT 4,,,,,,bf73e869a170b22f
-120.6743361,38.1982921,487,FOOTHILL CT,,,,,,,206d94e7cb9c8bcc
-120.6744323,38.19829,487,FOOTHILL CT,UNIT A,,,,,,cd14098c9b4b4aae
-120.6743819,38.19836,487,FOOTHILL CT,UNIT B,,,,,,191aa83536da2668
-120.6740942,38.1981433,488,FOOTHILL CT,,,,,,,b0bbecaf57023bc9
-120.6739802,38.1981394,488,FOOTHILL CT,UNIT 2,,,,,,81dfb79828555d75
-120.6740231,38.1980654,488,FOOTHILL CT,UNIT 1,,,,,,1ab17cf5153e05d0
-120.6742455,38.1979567,472,FOOTHILL CT,,,,,,,1af290abcb9d332b
-120.6741594,38.1979589,472,FOOTHILL CT,UNIT 2,,,,,,2cf7df4145588b20
-120.674215,38.1978928,472,FOOTHILL CT,UNIT 1,,,,,,43170d4f622ec741
-120.6744373,38.1977394,456,FOOTHILL CT,,,,,,,0d3a6fc08253234c
-120.6743334,38.1977276,456,FOOTHILL CT,UNIT 2,,,,,,34a2d1df4977b50b
